Track Name,Artist Names,Album Name,Track ID
Salt El Zein - صلاة الزين,Double Zuksh,Salt El Zein - صلاة الزين,5o7YSTsbNeo98lSacuNIi5
Neunzig,Apache 207,Neunzig,0pC6XqDVKQC4czY2bgF7nj
Nazlet Seman,"Karim Osama, El Waili",Awdet El Ebn El Dal,3kvFynFheCVVecaJLKketl
NKBİ X YAPAMAM - Remix,"Lvbel C5, Güneş",NKBİ X YAPAMAM (Remix),4ist5GP5r7UDz9gdsiJmYd
WELD LAADOUL,ElGrandeToto,WELD LAADOUL,6Yu03XnLWHxvBPbu7tzYBe
BLONDINA,ibe,BLONDINA,5V6MFVxOCtnBgw4JV4Yk59
Anders,"01099, Paul, Ski Aggu",Anders,5TYmnScjaRecWuBqEaA7S5
RASEN in OKINAWA,"Awich, Tsubaki, OZworld, CHICO CARLITO",THE UNION,0fMmPHi9En7OQBH08Zqxq9
IRL,"bambi, Mjonszu",IRL,0Mh7nzWn5BHJSenmaUSEt6
Martin's Sofa,Headie One,Martin's Sofa,6iJUSrA6XoX4FNLGPqzHOv
AFFETMEM,BLOK3,AFFETMEM,3WCrBnWabeuTk2wr6UwaYV
+32,Fresh,32,1OvZF3SQ4iv8ZDWxCOq25C
Get Back,"Ralph, JUMADIBA, Watson",Get Back,0lxWZTQh1QLGH0mKHfMcip
Eurostar (feat. Central Cee),"Ninho, Central Cee",NI,3Iy4j2lCqW8BXGkFk21U6F
Broski’s,"Frenna, Mula B",Broski’s,3D0wRuJbUqjoLdeXEYc5E3
WYD,"Planet Giza, Saba",Ready When You Are,1G1BU1nUs5qui6Avug8kR2
Oh Ma Linda,"reggie, Kwaku DMC, Jay Bahd, O'Kenneth",Most High,28aDl6G202ZZeynzYIZRDb
Dopamin,Viktor Sheen,Planeta opic,6AMZm12a1B2kpgN7qOA7Cy
Downers At Dusk,"Talha Anjum, Umair",Open Letter,5qolX8ncpZ8R6TfKbvTzbA
بطل عالم,Marwan Moussa,عقد احتراف,2E2ZmCeuHrHOECN01QhN0A
Diyardan Diyara,"cakal, Arem Ozguc, Arman Aydin",Diyardan Diyara,7Ebb2WheOGGauCH2wuQB55
"Smoke (Prod. Dynamicduo, Padi)","Dynamicduo, Lee Young Ji",Street Woman Fighter2 (SWF2) Class Mission,1qRfAvzRIJQodWKBNFAb6C
Go To Sleep,"Sukha, AR Paisley, Prodgk",Go To Sleep,5yPN6daDWtbMa3Osyqq5FH
Sikutambui,Wakadinali,NDANI YA COCKPIT 3,4Gl3dMkubYB2rEn3tOfduY
Iori Incorporado,"Sain, Erik Skratch",KTT ZOO,4OYtxgfmjZZee9l0JipLsC
O Preço da Guerra,"Zudizilla, Lino Krizz","Zulu: Quarta Parede, Vol.3",3kfLTBsbfEXKD7VkZ3uwIu
SIMMER DOWN,Black Sherif,Take Care of Yourself Blacko,58PIq4XvTG4bR3IJbE6yX5
Trainingspak,Chardy,Trainingspak,62bNZie9JmywI2z8AAEHeL
Energy,Digga D,Back To Square One,1trBv3yXEwFq7BLooqpf8P
DOSHABURI,"kZm, JUMADIBA",DOSHABURI,3mYO2S7o4kpIXVnhtYHhLL
Starshine,BURUKLYN BOYZ,Starshine,7JR3NMwh6rLIosFhFtatEF
Ntja'ka,"Priddy Ugly, Maglera Doe Boy, MashBeatz",Ntja'ka,2IO1qCsafE2xApON7VDokz
Die Lewe is 'n Lied,"Van Pletzen, Loufi, Angie oeh",Die Lewe is 'n Lied,1s7rTDltYVqaRWN0Ll7T5q
Hard Knock Life (Ghetto Anthem),JAY-Z,Vol.2... Hard Knock Life,5Tl0HJvynZtKdSUMKbFVVX
Not Afraid,Eminem,Recovery,7Ie9W94M7OjPoZVV216Xus
Wanna Get To Know You,"G-Unit, Joe",Beg For Mercy,1dHJETCn2X1R1YwVlMvSza
It Was A Good Day,Ice Cube,The Predator,2qOm7ukLyHUXWyR4ZWLwxA
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan, Method Man, Raekwon, Inspectah Deck, Buddha Monk",Enter The Wu-Tang (36 Chambers) [Expanded Edition],119c93MHjrDLJTApCVGpvx
Electric Relaxation,A Tribe Called Quest,The Anthology,0eEXcw3JLVXcRxYrVYMy68
Breakadawn,De La Soul,Buhloone Mindstate,2WyLyygONxNBVtXCRLMjFY
Gin and Juice,Snoop Dogg,Doggystyle,39QBkWKnap8wRSW4WB9OK0
Da Art of Storytellin' (Pt. 1),Outkast,Aquemini,1KQymTxNJfWk6vCD5ywKW2
The Monster,"Eminem, Rihanna",The Marshall Mathers LP2 (Deluxe),4WgvTITBJbEfCJHguiE7QS
Who Am I (What’s My Name)?,Snoop Dogg,Doggystyle,0eO8MW9YSTK3CjdaTYKlhF
Poppin' Them Thangs,G-Unit,Beg For Mercy,4E5IFAXCob6QqZaJMTw5YN
"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA) - Bloody Version","Wu-Tang Clan, RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah, GZA",Protect Ya Neck,3TnbHn9c0bTo0Wiysye5Nf
Stand Up,"Ludacris, Shawnna",Chicken - N - Beer,2CtCwQhY0ZLvr8L2l8Bo6e
Lollipop,"Lil Wayne, Static Major",Tha Carter III,4P7VFiaZb3xrXoqGwZXC3J
Can I Get A...,"JAY-Z, Amil, Ja Rule",Vol.2... Hard Knock Life,4LGMSdeKOUoy5Wf75Je0Hl
Hot In Herre,Nelly,Nellyville,04KTF78FFg8sOHC1BADqbY
Frontin' (feat. Jay-Z) - Club Mix,"Pharrell Williams, JAY-Z",The Neptunes Present... Clones,0iFOG4Ki9aDmJUYUFHQlPG
Rosa Parks,Outkast,Aquemini,0shK5iZQppbHPQYiy60xs9
Award Tour (feat. Trugoy The Dove),"A Tribe Called Quest, Trugoy The Dove",Midnight Marauders,5YTM7OgQDt9EJAYcfHLniJ
Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,0uEp9E98JB5awlA084uaIg
Ambitionz Az A Ridah,2Pac,All Eyez On Me,5g9lS8deSIxItFBmZRC4vN
Stunt 101,G-Unit,Beg For Mercy,6QdVBqkKNUqCqercvUHMkP
1st of Tha Month,Bone Thugs-N-Harmony,E. 1999 Eternal,1dF5Y2dd7Wm4wZKvVjWBpr
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",The Chronic,5Tbpp3OLLClPJF8t1DmrFD
Ain’t No Fun (If The Homies Can’t Have None),"Snoop Dogg, Nate Dogg, Warren G, Kurupt",Doggystyle,3g1mP8c79KbkWDhED5tyKZ
Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),2g8HN35AnVGIk7B8yMucww
It Ain't Hard to Tell,Nas,Illmatic,2CPturRUlpvirYr7VpkXCV
Oh My God (feat. Busta Rhymes),"A Tribe Called Quest, Busta Rhymes",Midnight Marauders,6FI3RJ58Ztl0X1VtA6pVs9
"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)","Wu-Tang Clan, RZA, Inspectah Deck, Method Man",Enter The Wu-Tang (36 Chambers) [Expanded Edition],24vNw0Z0srb4zYXwrakw8E
Berzerk,Eminem,The Marshall Mathers LP2 (Deluxe),6Xk7PnitV9jCRorWt2LiVZ
24's (Vocals Only),T.I.,Trap Muzik,33j4CLU9UyRjO63ry5J61Q
Money Ain't a Thang (feat. Jay-Z),"Jermaine Dupri, JAY-Z",Life In 1472 (The Original Soundtrack),12LjNmRrdzhTn1vMcxN81m
"John Blaze (feat. Nas, Big Punisher, Jadakiss & Raekwon)","Fat Joe, Nas, Big Pun, Jadakiss, Raekwon",Don Cartagena,7wpXvwGmn5U8DIU8HtEnX1
Second Round K.O.,Canibus,Can-i-bus,0xKmDKOEbwRSgH0BXA6IzX
Lost Ones,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,71XhXay6rKPZCVAaDtFlSR
A Milli,Lil Wayne,Tha Carter III,6ScJMrlpiLfZUGtWp4QIVt
I'm a Thug,Trick Daddy,THUGS ARE US,6j2aNuhJJUnRj6UHcvn5PI
Ruff Ryders' Anthem,DMX,It's Dark And Hell Is Hot,1BKT2I9x4RGKaKqW4up34s
Gimme Some More,Busta Rhymes,Extinction Level Event: The Final World Front,47wZfF4OdME3xkIPhhpSSF
Oh Boy,"Cam'ron, Juelz Santana",Come Home With Me,4X1odWLrLSSahaK6Hi15AA
Superthug,Noreaga,N.O.R.E,2FaZoB6xQohJKWmq8KlYke
California Love - Original Version,"2Pac, Roger, Dr. Dre",Greatest Hits,3ia3dJETSOllPsv3LJkE35
U.N.I.T.Y.,Queen Latifah,Black Reign,4OxXBAN51tjVBEjSwuWWbv
I Get Around,"2Pac, Digital Underground",Strictly 4 My N.I.G.G.A.Z...,4voEoczU7Ijborps9XF1n3
The Jump Off,Lil' Kim,La Bella Mafia,6UZS3KgNc0NF13bbtQTzD6
Da B Side (feat. The Notorious B.I.G.),"Da Brat, The Notorious B.I.G.",ANUTHAFUNKDAFIEDTANTRUM,3VXdEVTbT6SLTrOLEX7MCr
Work,Gang Starr,Moment Of Truth,1EiLrPd8JMTcQUr1aLEUKi
Gangsta Nation,Westside Connection,Terrorist Threats,65iyI1iybyv5ecsfBHSdUf
Who Got Da Props,"Black Moon, Smif-N-Wessun",Enta Da Stage,5CRM9TgBcwRbK3LyHUJhrQ
Sky,Playboi Carti,Whole Lotta Red,29TPjc8wxfz4XMn21O7VsZ
IDGAF (feat. Yeat),"Drake, Yeat",For All The Dogs,2YSzYUF3jWqb9YP9VXmpjE
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,42VsgItocQwOQC3XWZ8JNA
Fighting My Demons,Ken Carson,A Great Chaos,2c7sRekhMGlj7u1WIIzoQu
Spin Again,Lil Uzi Vert,Pink Tape,1pDbGAAH5GQ8U0KG4fI77H
Miss The Rage,"Trippie Redd, Playboi Carti",Trip At Knight,46NzAxDzsE443IsyZndZfP
if looks could kill,Destroy Lonely,If Looks Could Kill,7cFLFmj3fLV5wxhcFfol7u
Out thë way,Yeat,Lyfë,6IyoLWzljeR3ldQo4KWHT6
ILoveUIHateU,Playboi Carti,Whole Lotta Red,1BpKJw4RZxaFB88NE5uxXf
Wake Up,Dom Corleo,On My Own,7zkM2VrMD0DvAxNrxZCICt
Off The Map,SoFaygo,After Me,6GNG0YQixWuLE0M5FtrRxY
What It Is?!,"Pi’erre Bourne, Homixide Gang",What It Is?!,4NgMDPV2mIh6MUkqkyNmP3
LANCEY OR LANCEY,Lancey Foux,LIFE IN HELL,187zHzb6JDM4YDSFNGkQ9u
Strike (Holster),Lil Yachty,Strike (Holster),7iTTWHbr4tAlsRJN4m4bay
Vamp Anthem,Playboi Carti,Whole Lotta Red,4CzhtKifG867Lu5DNQVBSA
Antisocial (feat. Slump6s),"tana, Slump6s",Antisocial,4KBJ6dFxtup8Ku4uQZcPQ8
Jennifer’s Body,Ken Carson,A Great Chaos,04hgBWsBDEyVP8pH0BCZbG
Flawlëss (feat. Lil Uzi Vert),"Yeat, Lil Uzi Vert",Lyfë,1a019wP7IdYLexwbmfZPm3
Kome On,D. Savage,Mafia Musik,4wC7ol2740ZTBMUX8QCA3J
WA\VE,"Hardrock, BNYX®, F1LTHY",1of1,1K7Tnhm54msvxefjFMWa6f
X & Sex,OsamaSon,Osama Season,4EwwfFCckvI9uM0nEVVDa0
ONE CALL,Rich Amiri,ONE CALL,6et5HwX6nTYddg7hDGAxug
Way Up!,Dina Ayada,Way Up!,7mj1prKBTEisjBlahW1PSK
DIVE IN!,JELEEL!,REAL RAW!,4pXChuim76A52lXVvFSozF
bleh,Hardrock,1of1,5jhI9kdseTMJQYvjIm5MVU
WHAT YOU WANT,SoFaygo,WHAT YOU WANT,6FyTGkolQEgIHp3isy1ZSJ
5unna,"Homixide Gang, R5 Homixide",Snotty World (Deluxe),2M1LHRfp0vsJKjKfKxOUx3
Tweakin' Together,Bktherula,Tweakin' Together,6r639TM0j9JWM4jWJB1cVR
Bad Man,Glokk40Spaz,Glokk Files,2IurP1tbU3cozJx5U849zp
Uzi Work,Homixide Gang,Snot or Not,4wBaBLQcSSzjdcEC93YxPG
U could stay,Lunchbox,U could stay,3oFN3jn3MmKnxOc2I6TKC6
MBGB2,Fourfive,MBGB2,5NJ4s5Daq5RUNmtNdjQrRv
WISH I COULD TELL YOU,"SoFaygo, DD Osama",GO+,7mAIh2cjeAXId5k6j74mCj
Monëy so big,Yeat,Up 2 Më,4Se3fXoHJkcraQzJXo2IYn
AINT NOTHING,Rich Amiri,Ghetto Fabulous,4HmE2Qs4HHAtqc1UBNIMtz
buku (feat. SoFaygo),"wolfacejoeyy, SoFaygo",22Joeyy,7wiTIiyRb0dtjCCIm4RMSJ
MMM HMM (feat. Sexyy Red),"Lancey Foux, Sexyy Red",MMM HMM (feat. Sexyy Red),0KK6oylgSBhXglGZQL61y0
Money Addicts,Fourfive,Money Addicts,0R5awPL6A2oHJuFI0C0dTr
Troops,OsamaSon,Osama Season,6EDsyZJdzrS1G3aX3VoH9i
Hell Yeah,"SoFaygo, Ken Carson",Pink Heartz,3QHGfxhjexLaMKGHXagfRs
NOSTYLIST,Destroy Lonely,NO STYLIST,0MXemkrh7WpAfiafcGQwZO
i need u,Ken Carson,i need u,2gSPHSdf0vrk2Psxmn8sUn
BE RIGHT BACK,Glokk40Spaz,Glokk Files,57cLYltn1gF5Dbp0a6te5p
how u feel?,Destroy Lonely,If Looks Could Kill,5BsigwhOMHxCkF6ntEhUQ5
Still the Same,Autumn!,"Golden Child, Chapter 3",4biJZe036GsCFNp2D2SR2j
Lifestyle,Homixide Gang,Homixide Lifestyle,20v5X5P8guUGTQQ1EAWys4
Penthouse Shordy,Dom Corleo,On My Own,0p761VSAObNRJF855bIHRF
off the leash! (feat. yvngxchris and Luisss),"tana, yvngxchris, Luisss",off the leash!,6x3BWyMi95035qz5pB8snv
on dat shit,Highway,on dat shit,02g10S6jIeoyTgw4qWs00h
i suppose',Destin Laurel,searching for klarity,3gcWCQg7hbMzBj1NzYsHhE
rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,0e7ipj03S05BNilyu5bRzt
Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,285pBltuF7vW8TeWk8hdRR
God's Plan,Drake,Scorpion,6DCZcSspjsKoFjzjrWoCdn
SAD!,XXXTENTACION,?,3ee8Jmje8o58CHK66QrVC2
goosebumps,Travis Scott,Birds In The Trap Sing McKnight,6gBFPUFcJLzWGx4lenP6h2
Jocelyn Flores,XXXTENTACION,17,7m9OqQk4RVRkw9JJdeAw96
XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,7GX5flRQZVHRAGd6B4TmDO
HUMBLE.,Kendrick Lamar,DAMN.,7KXjTSCq5nL1LoYtL7XAwS
SICKO MODE,Travis Scott,ASTROWORLD,2xLMifQCjDGFmkHkpNLD9h
Congratulations,"Post Malone, Quavo",Stoney (Deluxe),3a1lNhkSLSkpJE4MSHpDu9
Lose Yourself,Eminem,Curtain Call: The Hits (Deluxe Edition),5Z01UMMf7V1o0MzF86s6WJ
No Role Modelz,J. Cole,2014 Forest Hills Drive,68Dni7IE4VyPkTOH9mRWHr
Unforgettable,"French Montana, Swae Lee",Jungle Rules,3B54sVLJ402zGa6Xm4YGNe
Moonlight,XXXTENTACION,?,0JP9xo3adEtGSdUEISiszL
Till I Collapse,"Eminem, Nate Dogg",The Eminem Show,4xkOaSrkexMciUUogZKVTS
The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,0nbXyq5TXYPCO7pr3N8S4I
Without Me,Eminem,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk
ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,7ytR5pFWmSjzHJIeQkgog4
Mask Off,Future,FUTURE,0VgkVdmE4gld66l8iyGjgx
Fuck Love,"XXXTENTACION, Trippie Redd",17,7AQim7LbvFVZJE3O8TYgf2
HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
Everybody Dies In Their Nightmares,XXXTENTACION,17,3GVkPk8mqxz0itaAriG1L7
The Real Slim Shady,Eminem,The Marshall Mathers LP,3yfqSUWxFvZELEM4PmlwIR
In My Feelings,Drake,Scorpion,2G7V7zsVDxg1yRsu7Ew9RJ
All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,4VXIryQMWpIdGgYR4TrjT1
Gangsta's Paradise,"Coolio, L.V.",Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p
changes,XXXTENTACION,?,7AFASza1mXqntmGtbxXprO
Taste (feat. Offset),"Tyga, Offset",Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy
Look At Me!,XXXTENTACION,Look At Me!,7floNISpH8VF4z4459Qo18
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,78QR3Wp35dqAhFEc2qAGjE
Hotline Bling,Drake,Views,0wwPcA6wtMf6HUMpIRdeP7
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars","Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734
Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",Without Warning,7sO5G9EABYOXQKNPNiE9NR
Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",B4 The Storm,1p0rEzrK7YtdRZVtiyV7RN
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",Grateful,1jYiIOC5d6soxkJP81fxq2
WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih
Love The Way You Lie,"Eminem, Rihanna",Recovery,15JINEqzVMv3SvJTAXAKED
Stronger,Kanye West,Graduation,0j2T0R9dR9qdJYsB7ciXhf
Blueberry Faygo,Lil Mosey,Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh
Still D.R.E.,"Dr. Dre, Snoop Dogg",2001,503OTo2dSqe7qk76rgsbep
Robbery,Juice WRLD,Death Race For Love (Bonus Track Version),6iaSML1PIYq936g62BDtBq
Hope,XXXTENTACION,?,2ZRo7axmMPeSVUvDbGkJah
Ransom,Lil Tecca,We Love You Tecca,1lOe9qE0vR9zwWQAOk6CoO
Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,7FIWs0pqAYbP91WWM0vlTQ
Ni**as In Paris,"JAY-Z, Kanye West",Watch The Throne,1auxYwYrFRqZP7t3s7w4um
Nice For What,Drake,Scorpion,3CA9pLiwRIGtUBiMjbZmRw
In Da Club,50 Cent,Get Rich Or Die Tryin',4RY96Asd9IefaL3X4LOLZ8
Panda,Desiigner,Panda,275a9yzwGB6ncAW4SxY7q3
BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,2cYqizR4lgvp4Qu6IQ3qGN
Life Is Good (feat. Drake),"Future, Drake",High Off Life,1K5KBOgreBi5fkEHvg5ap3
Still D.R.E.,"Dr. Dre, Snoop Dogg",2001,503OTo2dSqe7qk76rgsbep
"Shook Ones, Pt. II",Mobb Deep,The Infamous,33ZXjLCpiINn8eQIDYEPTD
Grindin',Clipse,Lord Willin',3XrvEifl0hIzgBGUa5jBLS
Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),2KFg8kjYy0rYjWsXGhEQHN
A Milli,Lil Wayne,Tha Carter III,6ScJMrlpiLfZUGtWp4QIVt
POWER,Kanye West,My Beautiful Dark Twisted Fantasy,2gZUPNdnz5Y45eiGxpHGSc
"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix","Diddy, The Notorious B.I.G., Lil' Kim, The LOX, Stevie J",No Way Out,3GMR3hyv8BccozoebVMve3
Still Tippin' (feat. Slim Thug and Paul Wall),"Mike Jones, Paul Wall, Slim Thug",Who Is Mike Jones?,59rtiYOPgMEDf3yPEfU2la
SICKO MODE,Travis Scott,ASTROWORLD,2xLMifQCjDGFmkHkpNLD9h
Get Ur Freak On,Missy Elliott,Miss E... So Addictive,6zsk6uF3MxfIeHPlubKBvR
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",The Chronic,5Tbpp3OLLClPJF8t1DmrFD
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan, Method Man, Raekwon, Inspectah Deck, Buddha Monk",Enter The Wu-Tang (36 Chambers) [Expanded Edition],119c93MHjrDLJTApCVGpvx
The Message (feat. Melle Mel & Duke Bootee),"Grandmaster Flash & The Furious Five, Grandmaster Melle Mel, Duke Bootee",The Message,5DuTNKFEjJIySAyJH1yNDU
Ni**as In Paris,"JAY-Z, Kanye West",Watch The Throne,1auxYwYrFRqZP7t3s7w4um
We Gonna Make It,"Jadakiss, Styles P",Kiss Tha Game Goodbye,3FYSNSTUCqAZGfwEd8ui4l
Throw Some D's,"Rich Boy, Polow Da Don",Rich Boy,6SmPPtaMnfxgz5duA6t9Cu
Big Pimpin',"JAY-Z, UGK",Vol. 3... Life And Times Of S. Carter,7m97yKVzPpXV9Z4ezEziOD
The Choice Is Yours (Revisited),Black Sheep,A Wolf In Sheep's Clothing,4k9EkhkFZY8Bk41Qi0Ob7P
Put Your Hands Where My Eyes Could See (feat. Jamal),"Busta Rhymes, Jamal",When Disaster Strikes...,1NHwvBmrUje4L1dxfWnXCH
I Got 5 On It,"Luniz, Michael Marshall",Operation Stackola,4IYKjN1DrYzxKXt0umJqsG
Flava in Ya Ear,Craig Mack,Project: Funk Da World,3X414ZlCf5U7pcpIaIcUkT
Dipset Anthem,The Diplomats,Diplomatic Immunity,3rvM0obwHthpskrZKQxYLa
They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,Mecca And The Soul Brother,2Mb3zpobD0CvJGWv6NpsPy
Some Cut,Trillville,Welcome to Trillville Usa,3VXDc9f8J96uBnAAeFrrmw
Luchini AKA This Is It,Camp Lo,Uptown Saturday Night,20DcrlNK0NcRknbX4wcEO4
N.Y. State of Mind,Nas,Illmatic,0trHOzAhNpGCsGBEu7dOJo
Runnin',The Pharcyde,Labcabincalifornia (Deluxe Edition),0XgpiStoxq1IJncYlPrvZ5
Liquid Swords,GZA,Liquid Swords,4dmh3OPtAhbEybhGoOG9TE
Dreams and Nightmares,Meek Mill,Dreams and Nightmares (Deluxe Edition),42zd6DYQ4o4SECmTITrM1U
Knuck If You Buck (feat. Lil' Scrappy),"Crime Mob, Lil Scrappy",Crime Mob,0RZXNlGPvfMo54fd6uCvAT
Ambitionz Az A Ridah,2Pac,All Eyez On Me,5g9lS8deSIxItFBmZRC4vN
Children's Story,Slick Rick,The Great Adventures Of Slick Rick (Deluxe Edition),15HgR9Ht4obJOcMG4wregp
Mass Appeal,Gang Starr,Hard To Earn,3lGBvPUgO7MJltUnBlOpe9
Mask Off,Future,FUTURE,0VgkVdmE4gld66l8iyGjgx
B.M.F. (Blowin' Money Fast),"Rick Ross, Styles P",Teflon Don,35QGdv6aFbIaLM0Ozr3rHt
Ruff Ryders' Anthem,DMX,It's Dark And Hell Is Hot,1BKT2I9x4RGKaKqW4up34s
Electric Relaxation,A Tribe Called Quest,The Anthology,0eEXcw3JLVXcRxYrVYMy68
Whoa!,Black Rob,Life Story,71u5SjnkSQgzIt1UzHchbi
"I'm Bout It, Bout It","TRU, Master P, Mia X",True,362ychdHc0vMXhUE50PuoN
March Madness,Future,56 Nights,3WcC6NH9J77xPEvj1SOL7z
My Nigga,"YG, Jeezy, Rich Homie Quan",My Krazy Life,19OHDib8Jrqi3o2nm5lzdA
Ha,JUVENILE,400 Degreez,3b0dX6Q2lxp7OX5lFt0nba
m.A.A.d city,"Kendrick Lamar, MC Eiht","good kid, m.A.A.d city (Deluxe)",2cDCojn6uIBM6A5xTAbl3H
They Know (Dey Know),Shawty Lo,They Know (Dey Know),6TQANhh0iV17xMeExcH6qj
Down 4 My N's,"Snoop Dogg, C-Murder, Magic",No Limit Top Dogg,14uUTfHIwIp587cz13UI5A
Cell Therapy,Goodie Mob,Soul Food,5wvxRlpUTSX9CE52yFZsIY
93 'Til Infinity,Souls Of Mischief,93 'til Infinity,0PV1TFUMTBrDETzW6KQulB
Paid In Full,"Eric B. & Rakim, Marley Marl",Paid In Full,20s3FayrStM8GY0m4dRFsw
Ridin Spinners (feat. Lil' Flip) - Explicit Album Version,"Three 6 Mafia, Lil' Flip",Da Unbreakables (Explicit Version),0C3bSJPeINMbo19TF9nCJx
I Don't Like,"Chief Keef, Lil Reese",Finally Rich,1h6kgem1ai8vUgO1rZOwfB
Best I Ever Had,Drake,So Far Gone,3QLjDkgLh9AOEHlhQtDuhs
Power Trip (feat. Miguel),"J. Cole, Miguel",Born Sinner (Deluxe Version),2uwnP6tZVVmTovzX5ELooy
Hey Ma,"Cam'ron, Juelz Santana, Freekey Zeekey, Toya",Come Home With Me,2fE1hcjUxlLxXrZusTEJlq
21 Questions,"50 Cent, Nate Dogg",Get Rich Or Die Tryin',41bIQPBE1lFN0mmw6Lmssz
Beautiful,"Snoop Dogg, Pharrell Williams, Charlie Wilson",Paid Tha Cost To Be Da Bo$$,7FrJV8tydWEv1Mxu2mIQrm
Gangsta Lovin',"Eve, Alicia Keys",Eve-Olution,0WgLpgUdThEpA5L5K0SKq7
Rockin' That Shit,The-Dream,Love Vs Money,3RBGG1be9aBaSvjnw6ABkh
You,"Lloyd, Lil Wayne",Street Love,5Y77SQxEr1eiofPeUTPHxM
Promise,Ciara,The Evolution,1pLdjo3lOBbMaoR4ZpybFH
Loveeeeeee Song,"Rihanna, Future",Unapologetic (Deluxe),3DZQ6mzUkAdHqZWzqxBKIK
Poetic Justice,"Kendrick Lamar, Drake","good kid, m.A.A.d city (Deluxe)",2P3SLxeQHPqh8qKB6gtJY2
My Boo,"USHER, Alicia Keys",Confessions (Expanded Edition),68vgtRHr7iZHpzGpon6Jlo
Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),7DFnq8FYhHMCylykf6ZCxA
Sure Thing,Miguel,All I Want Is You,0JXXNGljqupsJaZsgSbMZV
Luv U Better,LL COOL J,10,7cGcyNd7NVvDIwCAQSbJLI
Excuse Me Miss,JAY-Z,The Blueprint 2: The Gift & The Curse,0ZHu7jkSSrT0eK4OxuG4O5
That Way (feat. Jeremih & Rick Ross),"Wale, Jeremih, Rick Ross",Ambition,7FAXe9lI8vzAJYgYv2xoSC
Mrs. Officer,"Lil Wayne, Bobby V., Kidd Kidd",Tha Carter III,0EHR9OObFtjlhQB8wSt1m7
Nobody's Perfect,"J. Cole, Missy Elliott",Cole World: The Sideline Story,6Nw1WHydftZy2joT2nTiCR
Slow Jamz,"Twista, Kanye West, Jamie Foxx",The College Dropout,3A4cpTBPaIQdtPFb5JxtaX
Can't Let You Go (feat. Mike Shorey & Lil' Mo),"Fabolous, Mike Shorey, Lil' Mo",Street Dreams (Bonus Track),6lrRIfQDcikJ5y5DtyZPuJ
Lovers And Friends,"Lil Jon & The East Side Boyz, USHER, Ludacris",Crunk Juice,41PWz0hAiU9FqsmjR9Wh62
Un-thinkable (I'm Ready) (feat. Drake) - Remix,"Alicia Keys, Drake",Un-thinkable (I'm Ready) (feat. Drake) [Remix],4o4wEDRqotccDTXiQ7TORu
